sale_date,sale_year,sale_month,sale_quarter,weekday,store,region,category,product_name,quantity,unit_price,total_sales
2024-07-23,2024.0,7.0,3.0,Tuesday,Store-C,NORTH,ACCESSORIES,Laptop Pro 15,3,674.71,577.43
2024-08-12,2024.0,8.0,3.0,Monday,Store-B,WEST,ACCESSORIES,Laptop Pro 15,6,833.65,5001.9
2024-01-17,2024.0,1.0,1.0,Wednesday,Store C,SOUTH,ACCESSORIES,Smartfone X,9,400.72,3606.48
2024-07-11,2024.0,7.0,3.0,Thursday,Store D,WEST,ELECTRONICS,Tablet Plus,9,1174.45,10570.05
2024-06-21,2024.0,6.0,2.0,Friday,Store-B,WEST,ACCESSORIES,Tablet,7,1236.44,8655.08
2024-10-13,2024.0,10.0,4.0,Sunday,Store B,SOUTH,ACCESSORIES,Tablet,8,813.96,447.25
2024-10-10,2024.0,10.0,4.0,Thursday,Store-A,NORTH,ELECTRONICS,Smart Phone X,5,74.23,371.15
2024-01-15,2024.0,1.0,1.0,Monday,Store-C,SOUTH,ELECTRONICS,Smart Phone X,8,1462.83,11702.64
,,,,,Store-A,NORTH,ELECTRONICS,Smartfone X,3,582.27,1746.81
2024-09-10,2024.0,9.0,3.0,Tuesday,Store-A,WEST,ELECTRONICS,Smart Phone X,6,438.83,2632.98
2024-05-23,2024.0,5.0,2.0,Thursday,Store B,WEST,ELECTRONICS,Tablet Plus,7,620.27,4341.89
2024-08-14,2024.0,8.0,3.0,Wednesday,Store B,NORTH,ACCESSORIES,Smartphone X,3,774.15,827.93
2024-06-04,2024.0,6.0,2.0,Tuesday,Store-B,EAST,ACCESSORIES,Smartphone X,7,1491.56,10440.92
2024-11-30,2024.0,11.0,4.0,Saturday,Store-A,SOUTH,ACCESSORIES,Laptop Pro - 15,4,1488.35,2714.87
2024-11-08,2024.0,11.0,4.0,Friday,Store C,EAST,ELECTRONICS,Laptop Pro 15,5,611.57,4008.98
2024-09-22,2024.0,9.0,3.0,Sunday,Store-D,EAST,ELECTRONICS,Laptop Pro - 15,5,863.05,589.65
2024-08-24,2024.0,8.0,3.0,Saturday,Store D,EAST,ELECTRONICS,Smartphone X,4,1694.18,6776.72
2024-03-08,2024.0,3.0,1.0,Friday,Store-A,SOUTH,ACCESSORIES,Tablet Plus,1,135.93,983.45
2024-01-13,2024.0,1.0,1.0,Saturday,Store D,NORTH,ELECTRONICS,Laptop Pro 15,8,1526.71,1831.37
2024-01-16,2024.0,1.0,1.0,Tuesday,Store-D,EAST,ELECTRONICS,Ltp Pro 15,1,625.42,625.42
2024-01-18,2024.0,1.0,1.0,Thursday,Store E,EAST,ELECTRONICS,Smartphone X,5,1933.23,4216.09
2024-07-04,2024.0,7.0,3.0,Thursday,Store-B,NORTH,ACCESSORIES,Laptop Pro - 15,9,1564.16,4504.79
2024-10-16,2024.0,10.0,4.0,Wednesday,Store A,SOUTH,ACCESSORIES,Laptop Pro 15,7,53.86,377.02
2024-09-15,2024.0,9.0,3.0,Sunday,Store C,WEST,ELECTRONICS,Laptop Pro 15,4,1498.15,5992.6
2024-11-14,2024.0,11.0,4.0,Thursday,Store D,EAST,ELECTRONICS,Smart Phone X,9,1193.25,1681.25
2024-10-14,2024.0,10.0,4.0,Monday,Store-B,WEST,ELECTRONICS,Laptop Pro - 15,6,1442.08,646.22
2024-09-26,2024.0,9.0,3.0,Thursday,Store-C,NORTH,ACCESSORIES,Laptop Pro 15,1,1224.72,900.36
2024-04-28,2024.0,4.0,2.0,Sunday,Store A,NORTH,ACCESSORIES,Laptop Pro15,9,887.89,7991.01
2024-12-19,2024.0,12.0,4.0,Thursday,Store B,WEST,ELECTRONICS,Tablet Plus,3,1182.85,3548.55
2024-03-08,2024.0,3.0,1.0,Friday,Store-E,NORTH,ELECTRONICS,Tablet Plus,99,1943.22,776.15
2024-06-29,2024.0,6.0,2.0,Saturday,Store D,SOUTH,ACCESSORIES,Laptop Pro15,6,1869.39,11216.34
2024-09-11,2024.0,9.0,3.0,Wednesday,Store-D,WEST,ACCESSORIES,Smartphone X,1,440.95,440.95
2024-06-07,2024.0,6.0,2.0,Friday,Store E,WEST,ACCESSORIES,Tablet Plus,1,1344.88,2752.74
2024-09-21,2024.0,9.0,3.0,Saturday,Store-A,SOUTH,ACCESSORIES,Smartfone X,2,900.25,1800.5
2024-08-11,2024.0,8.0,3.0,Sunday,Store-A,SOUTH,ACCESSORIES,Tablet Plus,5,403.41,2017.05
2024-02-10,2024.0,2.0,1.0,Saturday,Store E,EAST,ACCESSORIES,Laptop Pro15,4,1607.86,820.42
2024-01-22,2024.0,1.0,1.0,Monday,Store B,EAST,ACCESSORIES,Ltp Pro 15,2,1121.63,2243.26
2024-06-18,2024.0,6.0,2.0,Tuesday,Store B,NORTH,ACCESSORIES,Smartfone X,8,956.4,576.73
2024-09-16,2024.0,9.0,3.0,Monday,Store A,SOUTH,ACCESSORIES,Laptop Pro 15,3,1051.71,4861.56
2024-10-01,2024.0,10.0,4.0,Tuesday,Store C,SOUTH,ELECTRONICS,Tablet Plus,3,1737.79,5213.37
2024-05-18,2024.0,5.0,2.0,Saturday,Store B,WEST,ACCESSORIES,Laptop Pro15,9,532.51,3558.47
2024-06-27,2024.0,6.0,2.0,Thursday,Store-D,EAST,ACCESSORIES,Laptop Pro - 15,1,481.34,3115.68
2024-03-14,2024.0,3.0,1.0,Thursday,Store D,EAST,ACCESSORIES,Ltp Pro 15,10,595.88,5958.8
2024-02-24,2024.0,2.0,1.0,Saturday,Store-C,WEST,ACCESSORIES,Laptop Pro15,1,962.51,962.51
2024-09-03,2024.0,9.0,3.0,Tuesday,Store-A,SOUTH,ELECTRONICS,Ltp Pro 15,8,1177.04,9416.32
2024-08-30,2024.0,8.0,3.0,Friday,Store D,SOUTH,ACCESSORIES,Tablet Plus,9,474.85,4273.65
2024-01-13,2024.0,1.0,1.0,Saturday,Store C,SOUTH,ELECTRONICS,Laptop Pro15,9,1516.82,13651.38
2024-12-28,2024.0,12.0,4.0,Saturday,Store D,SOUTH,ACCESSORIES,Laptop Pro15,6,989.18,3347.89
2024-01-10,2024.0,1.0,1.0,Wednesday,Store-B,NORTH,ELECTRONICS,Tablet,4,1977.0,1740.21
2024-05-03,2024.0,5.0,2.0,Friday,Store-E,SOUTH,ACCESSORIES,Laptop Pro - 15,9,338.27,3044.43
2024-05-05,2024.0,5.0,2.0,Sunday,Store E,EAST,ACCESSORIES,Ltp Pro 15,4,1296.56,5186.24
2024-01-17,2024.0,1.0,1.0,Wednesday,Store-E,EAST,ACCESSORIES,Ltp Pro 15,8,354.88,4712.28
2024-02-07,2024.0,2.0,1.0,Wednesday,Store E,NORTH,ACCESSORIES,Laptop Pro15,7,637.67,4463.69
2024-04-01,2024.0,4.0,2.0,Monday,Store B,SOUTH,ACCESSORIES,Laptop Pro - 15,6,369.7,2218.2
2024-06-18,2024.0,6.0,2.0,Tuesday,Store A,EAST,ELECTRONICS,Ltp Pro 15,7,480.59,3364.13
2024-07-05,2024.0,7.0,3.0,Friday,Store A,EAST,ELECTRONICS,Ltp Pro 15,9,1698.07,15282.63
2024-07-07,2024.0,7.0,3.0,Sunday,Store-E,NORTH,ELECTRONICS,Laptop Pro - 15,3,1665.26,1252.15
2024-03-10,2024.0,3.0,1.0,Sunday,Store-A,SOUTH,ELECTRONICS,Laptop Pro15,1,1757.21,4304.41
2024-10-27,2024.0,10.0,4.0,Sunday,Store D,EAST,ACCESSORIES,Tablet Plus,10,131.75,1317.5
2024-10-28,2024.0,10.0,4.0,Monday,Store A,SOUTH,ELECTRONICS,Laptop Pro15,9,668.88,6019.92
2024-12-30,2024.0,12.0,4.0,Monday,Store B,WEST,ELECTRONICS,Ltp Pro 15,7,291.67,4575.54
2024-11-28,2024.0,11.0,4.0,Thursday,Store-C,SOUTH,ELECTRONICS,Smartphone X,10,1936.18,19361.8
2024-02-13,2024.0,2.0,1.0,Tuesday,Store B,NORTH,ACCESSORIES,Laptop Pro 15,7,427.35,2991.45
2024-03-31,2024.0,3.0,1.0,Sunday,Store-B,SOUTH,ACCESSORIES,Laptop Pro - 15,6,321.1,143.44
2024-03-19,2024.0,3.0,1.0,Tuesday,Store D,SOUTH,ACCESSORIES,Ltp Pro 15,2,346.38,692.76
2024-12-25,2024.0,12.0,4.0,Wednesday,Store-D,SOUTH,ELECTRONICS,Laptop Pro 15,2,622.06,2733.65
2024-07-06,2024.0,7.0,3.0,Saturday,Store-C,SOUTH,ACCESSORIES,Smartphone X,9,937.78,2383.49
2024-07-07,2024.0,7.0,3.0,Sunday,Store C,NORTH,ACCESSORIES,Laptop Pro 15,3,1434.77,1442.77
2024-06-07,2024.0,6.0,2.0,Friday,Store-E,NORTH,ELECTRONICS,Ltp Pro 15,2,1644.54,3289.08
2024-04-14,2024.0,4.0,2.0,Sunday,Store E,NORTH,ACCESSORIES,Smart Phone X,4,911.3,2585.52
2024-02-02,2024.0,2.0,1.0,Friday,Store-B,EAST,ACCESSORIES,Smart Phone X,1,1741.0,1741.0
2024-08-05,2024.0,8.0,3.0,Monday,Store-D,EAST,ACCESSORIES,Ltp Pro 15,2,1402.69,2805.38
2024-07-19,2024.0,7.0,3.0,Friday,Store A,SOUTH,ELECTRONICS,Ltp Pro 15,3,1957.91,5873.73
2024-05-22,2024.0,5.0,2.0,Wednesday,Store D,SOUTH,ACCESSORIES,Ltp Pro 15,1,42.86,4286.99
2024-04-22,2024.0,4.0,2.0,Monday,Store A,NORTH,ACCESSORIES,Smart Phone X,8,1076.14,8609.12
2024-04-20,2024.0,4.0,2.0,Saturday,Store E,WEST,ACCESSORIES,Laptop Pro15,7,754.33,5280.31
2024-09-26,2024.0,9.0,3.0,Thursday,Store A,EAST,ACCESSORIES,Tablet,8,1851.61,14812.88
2024-05-28,2024.0,5.0,2.0,Tuesday,Store D,SOUTH,ELECTRONICS,Smartphone X,8,1830.68,14645.44
2024-05-14,2024.0,5.0,2.0,Tuesday,Store-E,EAST,ELECTRONICS,Tablet Plus,4,175.69,702.76
2024-11-18,2024.0,11.0,4.0,Monday,Store D,WEST,ACCESSORIES,Laptop Pro15,1,1109.34,1109.34
2024-10-21,2024.0,10.0,4.0,Monday,Store A,WEST,ACCESSORIES,Tablet,4,144.85,579.4
2024-05-26,2024.0,5.0,2.0,Sunday,Store-A,EAST,ACCESSORIES,Laptop Pro 15,7,251.07,1757.49
2024-08-07,2024.0,8.0,3.0,Wednesday,Store B,NORTH,ACCESSORIES,Smartfone X,3,1682.75,351.72
2024-11-13,2024.0,11.0,4.0,Wednesday,Store-A,NORTH,ACCESSORIES,Tablet Plus,4,149.63,3742.28
2024-01-15,2024.0,1.0,1.0,Monday,Store E,WEST,ELECTRONICS,Smartphone X,3,1054.34,3163.02
2024-10-28,2024.0,10.0,4.0,Monday,Store-B,SOUTH,ACCESSORIES,Tablet Plus,1,1325.6,1325.6
2024-04-25,2024.0,4.0,2.0,Thursday,Store A,EAST,ELECTRONICS,Tablet,9,752.19,57.06
2024-11-02,2024.0,11.0,4.0,Saturday,Store-D,SOUTH,ACCESSORIES,Smart Phone X,2,526.93,1534.56
2024-04-11,2024.0,4.0,2.0,Thursday,Store-B,NORTH,ELECTRONICS,Smartfone X,4,1903.96,1296.32
2024-12-10,2024.0,12.0,4.0,Tuesday,Store A,EAST,ELECTRONICS,Smart Phone X,7,1880.69,1599.37
2024-05-15,2024.0,5.0,2.0,Wednesday,Store-D,SOUTH,ACCESSORIES,Ltp Pro 15,6,1721.37,10328.22
2024-12-10,2024.0,12.0,4.0,Tuesday,Store E,NORTH,ELECTRONICS,Smart Phone X,7,551.44,3860.08
2024-05-07,2024.0,5.0,2.0,Tuesday,Store-D,WEST,ELECTRONICS,Tablet,8,1372.44,10979.52
2024-06-30,2024.0,6.0,2.0,Sunday,Store-A,EAST,ELECTRONICS,Laptop Pro15,6,1948.0,11688.0
2024-08-31,2024.0,8.0,3.0,Saturday,Store A,WEST,ELECTRONICS,Laptop Pro15,1,1906.65,1906.65
2024-02-01,2024.0,2.0,1.0,Thursday,Store D,WEST,ACCESSORIES,Laptop Pro - 15,10,280.65,2806.5
2024-05-17,2024.0,5.0,2.0,Friday,Store-D,NORTH,ELECTRONICS,Smart Phone X,5,1924.99,9624.95
2024-02-20,2024.0,2.0,1.0,Tuesday,Store C,EAST,ELECTRONICS,Laptop Pro 15,6,1152.25,6913.5
2024-03-20,2024.0,3.0,1.0,Wednesday,Store D,EAST,ACCESSORIES,Tablet Plus,7,1884.18,13189.26
2024-01-16,2024.0,1.0,1.0,Tuesday,Store A,SOUTH,ELECTRONICS,Laptop Pro15,4,1090.49,4361.96
2024-02-28,2024.0,2.0,1.0,Wednesday,Store E,EAST,ACCESSORIES,Tablet Plus,5,1080.3,5401.5
2024-10-26,2024.0,10.0,4.0,Saturday,Store-C,WEST,ACCESSORIES,Tablet Plus,6,1654.6,347.33
2024-06-24,2024.0,6.0,2.0,Monday,Store E,EAST,ELECTRONICS,Ltp Pro 15,9,1998.32,17984.88
2024-01-06,2024.0,1.0,1.0,Saturday,Store-C,EAST,ACCESSORIES,Ltp Pro 15,10,1820.25,18202.5
2024-03-20,2024.0,3.0,1.0,Wednesday,Store-B,EAST,ELECTRONICS,Smart Phone X,8,1068.34,8546.72
2024-09-24,2024.0,9.0,3.0,Tuesday,Store D,SOUTH,ELECTRONICS,Smartphone X,7,1013.58,619.22
2024-08-06,2024.0,8.0,3.0,Tuesday,Store C,WEST,ACCESSORIES,Ltp Pro 15,8,1192.43,9539.44
2024-01-29,2024.0,1.0,1.0,Monday,Store-E,EAST,ELECTRONICS,Smartfone X,6,792.39,3927.2
2024-06-16,2024.0,6.0,2.0,Sunday,Store C,NORTH,ACCESSORIES,Tablet,3,512.21,1385.17
2024-08-07,2024.0,8.0,3.0,Wednesday,Store D,EAST,ACCESSORIES,Laptop Pro15,4,610.91,2443.64
2024-05-31,2024.0,5.0,2.0,Friday,Store-C,EAST,ELECTRONICS,Smartfone X,1,1117.29,1117.29
2024-01-27,2024.0,1.0,1.0,Saturday,Store C,EAST,ACCESSORIES,Tablet,5,1529.51,7647.55
2024-05-13,2024.0,5.0,2.0,Monday,Store-A,WEST,ACCESSORIES,Tablet Plus,1,1087.65,1087.65
2024-08-04,2024.0,8.0,3.0,Sunday,Store E,SOUTH,ACCESSORIES,Laptop Pro - 15,1,1728.06,1728.06
2024-10-24,2024.0,10.0,4.0,Thursday,Store C,SOUTH,ELECTRONICS,Laptop Pro15,8,977.13,7817.04
2024-04-17,2024.0,4.0,2.0,Wednesday,Store A,SOUTH,ELECTRONICS,Smartfone X,9,315.89,2843.01
2024-03-09,2024.0,3.0,1.0,Saturday,Store B,WEST,ELECTRONICS,Laptop Pro 15,8,1233.22,9865.76
2024-09-09,2024.0,9.0,3.0,Monday,Store-E,SOUTH,ELECTRONICS,Smart Phone X,7,923.24,6462.68
2024-05-31,2024.0,5.0,2.0,Friday,Store B,EAST,ELECTRONICS,Tablet,9,1334.68,12012.12
2024-06-27,2024.0,6.0,2.0,Thursday,Store C,WEST,ACCESSORIES,Smartphone X,1,1474.52,1474.52
2024-03-21,2024.0,3.0,1.0,Thursday,Store C,EAST,ELECTRONICS,Laptop Pro - 15,8,1589.33,4765.08
2024-11-25,2024.0,11.0,4.0,Monday,Store D,WEST,ACCESSORIES,Laptop Pro15,1,150.21,2396.93
2024-09-12,2024.0,9.0,3.0,Thursday,Store D,EAST,ELECTRONICS,Smartphone X,7,432.62,3028.34
2024-06-26,2024.0,6.0,2.0,Wednesday,Store-A,WEST,ELECTRONICS,Tablet,4,404.78,1619.12
2024-06-26,2024.0,6.0,2.0,Wednesday,Store A,NORTH,ACCESSORIES,Laptop Pro - 15,5,1889.7,9448.5
2024-03-18,2024.0,3.0,1.0,Monday,Store D,SOUTH,ACCESSORIES,Tablet,4,1761.61,7046.44
2024-09-30,2024.0,9.0,3.0,Monday,Store-B,NORTH,ELECTRONICS,Laptop Pro - 15,6,14.56,87.36
2024-12-07,2024.0,12.0,4.0,Saturday,Store-D,NORTH,ELECTRONICS,Ltp Pro 15,4,1015.4,2600.75
2024-03-28,2024.0,3.0,1.0,Thursday,Store C,SOUTH,ACCESSORIES,Smartfone X,9,376.37,1458.23
2024-12-25,2024.0,12.0,4.0,Wednesday,Store-D,WEST,ELECTRONICS,Tablet Plus,7,1737.4,12161.8
2024-10-03,2024.0,10.0,4.0,Thursday,Store D,EAST,ELECTRONICS,Tablet,9,832.49,7492.41
2024-02-12,2024.0,2.0,1.0,Monday,Store-D,SOUTH,ELECTRONICS,Smart Phone X,6,927.43,5564.58
2024-12-21,2024.0,12.0,4.0,Saturday,Store-A,NORTH,ACCESSORIES,Smart Phone X,4,1011.16,4044.64
2024-01-04,2024.0,1.0,1.0,Thursday,Store-E,NORTH,ELECTRONICS,Laptop Pro - 15,4,1606.66,1624.89
2024-02-12,2024.0,2.0,1.0,Monday,Store-C,SOUTH,ELECTRONICS,Tablet Plus,1,104.69,104.69
2024-12-22,2024.0,12.0,4.0,Sunday,Store-B,EAST,ACCESSORIES,Tablet Plus,7,422.53,2957.71
2024-11-07,2024.0,11.0,4.0,Thursday,Store E,SOUTH,ACCESSORIES,Tablet,4,577.73,2310.92
2024-01-24,2024.0,1.0,1.0,Wednesday,Store D,WEST,ACCESSORIES,Smart Phone X,9,535.02,4815.18
2024-03-06,2024.0,3.0,1.0,Wednesday,Store-B,WEST,ELECTRONICS,Ltp Pro 15,9,1842.58,1672.8
2024-10-11,2024.0,10.0,4.0,Friday,Store C,NORTH,ACCESSORIES,Smartfone X,8,1096.8,8774.4
2024-08-16,2024.0,8.0,3.0,Friday,Store D,WEST,ACCESSORIES,Smart Phone X,2,212.73,596.8
2024-12-11,2024.0,12.0,4.0,Wednesday,Store D,NORTH,ACCESSORIES,Tablet Plus,4,1727.01,6908.04
2024-08-08,2024.0,8.0,3.0,Thursday,Store C,WEST,ACCESSORIES,Tablet Plus,7,1079.03,7553.21
2024-07-12,2024.0,7.0,3.0,Friday,Store D,NORTH,ELECTRONICS,Tablet Plus,8,457.32,3365.4
2024-06-18,2024.0,6.0,2.0,Tuesday,Store-E,WEST,ELECTRONICS,Smartphone X,6,1579.93,1830.07
2024-02-10,2024.0,2.0,1.0,Saturday,Store-B,SOUTH,ACCESSORIES,Tablet,2,421.11,842.22
2024-12-08,2024.0,12.0,4.0,Sunday,Store D,WEST,ELECTRONICS,Tablet,5,289.81,1449.05
2024-09-20,2024.0,9.0,3.0,Friday,Store B,EAST,ACCESSORIES,Ltp Pro 15,10,236.27,683.39
2024-08-10,2024.0,8.0,3.0,Saturday,Store B,EAST,ACCESSORIES,Ltp Pro 15,4,311.0,2220.3
2024-12-29,2024.0,12.0,4.0,Sunday,Store A,WEST,ACCESSORIES,Laptop Pro - 15,9,1090.47,9814.23
2024-04-06,2024.0,4.0,2.0,Saturday,Store E,WEST,ACCESSORIES,Smartphone X,1,813.56,1559.23
2024-12-05,2024.0,12.0,4.0,Thursday,Store A,SOUTH,ELECTRONICS,Tablet Plus,1,727.85,727.85
2024-04-27,2024.0,4.0,2.0,Saturday,Store E,SOUTH,ELECTRONICS,Laptop Pro15,8,652.39,1869.41
2024-09-14,2024.0,9.0,3.0,Saturday,Store-A,NORTH,ACCESSORIES,Smart Phone X,3,1539.42,3346.97
2024-01-04,2024.0,1.0,1.0,Thursday,Store-A,NORTH,ELECTRONICS,Smartfone X,9,1222.98,3515.36
2024-06-02,2024.0,6.0,2.0,Sunday,Store-B,EAST,ACCESSORIES,Tablet,1,1148.25,3182.21
2024-07-20,2024.0,7.0,3.0,Saturday,Store D,SOUTH,ACCESSORIES,Laptop Pro15,3,1824.31,3048.21
2024-01-26,2024.0,1.0,1.0,Friday,Store C,SOUTH,ELECTRONICS,Smart Phone X,3,1810.81,5432.43
2024-11-11,2024.0,11.0,4.0,Monday,Store-A,WEST,ELECTRONICS,Ltp Pro 15,1,1058.41,1054.63
2024-06-19,2024.0,6.0,2.0,Wednesday,Store-B,SOUTH,ELECTRONICS,Laptop Pro - 15,5,1656.94,4730.91
2024-05-24,2024.0,5.0,2.0,Friday,Store A,SOUTH,ELECTRONICS,Tablet Plus,8,1778.53,14228.24
2024-09-11,2024.0,9.0,3.0,Wednesday,Store E,NORTH,ACCESSORIES,Ltp Pro 15,5,1523.93,2052.53
2024-01-09,2024.0,1.0,1.0,Tuesday,Store-D,EAST,ELECTRONICS,Laptop Pro15,5,731.01,3655.05
2024-09-29,2024.0,9.0,3.0,Sunday,Store C,SOUTH,ACCESSORIES,Smartfone X,10,887.66,8876.6
2024-09-21,2024.0,9.0,3.0,Saturday,Store-B,WEST,ACCESSORIES,Smart Phone X,5,1770.19,8850.95
2024-08-04,2024.0,8.0,3.0,Sunday,Store-B,EAST,ELECTRONICS,Smart Phone X,2,1536.28,4501.03
2024-07-21,2024.0,7.0,3.0,Sunday,Store B,NORTH,ACCESSORIES,Laptop Pro 15,2,818.02,2810.96
2024-09-26,2024.0,9.0,3.0,Thursday,Store C,NORTH,ACCESSORIES,Smartfone X,6,1375.51,8253.06
2024-01-17,2024.0,1.0,1.0,Wednesday,Store-C,EAST,ACCESSORIES,Laptop Pro - 15,2,804.53,2568.12
2024-04-11,2024.0,4.0,2.0,Thursday,Store-D,WEST,ELECTRONICS,Laptop Pro 15,1,648.91,648.91
2024-01-14,2024.0,1.0,1.0,Sunday,Store-D,WEST,ACCESSORIES,Laptop Pro15,8,1848.57,14788.56
2024-09-05,2024.0,9.0,3.0,Thursday,Store-D,EAST,ELECTRONICS,Tablet,6,294.86,822.76
2024-01-19,2024.0,1.0,1.0,Friday,Store B,NORTH,ELECTRONICS,Laptop Pro - 15,10,201.39,2013.9
2024-09-16,2024.0,9.0,3.0,Monday,Store-C,NORTH,ELECTRONICS,Smartfone X,3,77.46,1593.82
2024-03-21,2024.0,3.0,1.0,Thursday,Store B,EAST,ACCESSORIES,Tablet,1,269.52,269.52
2024-10-29,2024.0,10.0,4.0,Tuesday,Store-D,SOUTH,ELECTRONICS,Smart Phone X,8,603.98,3334.51
2024-08-25,2024.0,8.0,3.0,Sunday,Store A,NORTH,ACCESSORIES,Ltp Pro 15,2,451.55,1263.09
2024-04-06,2024.0,4.0,2.0,Saturday,Store D,NORTH,ACCESSORIES,Smartfone X,3,303.14,909.42
2024-11-29,2024.0,11.0,4.0,Friday,Store A,SOUTH,ACCESSORIES,Smartfone X,4,1210.06,3701.13
2024-01-16,2024.0,1.0,1.0,Tuesday,Store-B,EAST,ACCESSORIES,Smartfone X,8,1388.54,11108.32
2024-09-13,2024.0,9.0,3.0,Friday,Store-C,NORTH,ACCESSORIES,Smartphone X,1,694.28,694.28
2024-01-09,2024.0,1.0,1.0,Tuesday,Store-C,SOUTH,ELECTRONICS,Laptop Pro - 15,3,1150.29,2584.35
2024-03-24,2024.0,3.0,1.0,Sunday,Store C,SOUTH,ACCESSORIES,Laptop Pro - 15,3,849.4,2548.2
2024-10-14,2024.0,10.0,4.0,Monday,Store-E,WEST,ACCESSORIES,Ltp Pro 15,8,1553.6,2315.76
2024-12-26,2024.0,12.0,4.0,Thursday,Store-B,WEST,ELECTRONICS,Smartfone X,6,1389.61,8337.66
2024-05-10,2024.0,5.0,2.0,Friday,Store A,EAST,ELECTRONICS,Laptop Pro - 15,9,1823.9,16415.1
2024-11-28,2024.0,11.0,4.0,Thursday,Store-A,SOUTH,ELECTRONICS,Tablet,6,1299.99,7799.94
2024-06-07,2024.0,6.0,2.0,Friday,Store A,EAST,ELECTRONICS,Tablet,7,954.91,6684.37
2024-02-14,2024.0,2.0,1.0,Wednesday,Store-C,WEST,ACCESSORIES,Tablet Plus,5,188.47,942.35
2024-12-06,2024.0,12.0,4.0,Friday,Store E,EAST,ACCESSORIES,Smartfone X,7,1118.9,1317.96
2024-08-04,2024.0,8.0,3.0,Sunday,Store-D,WEST,ACCESSORIES,Smartfone X,1,187.28,187.28
2024-09-21,2024.0,9.0,3.0,Saturday,Store A,EAST,ELECTRONICS,Tablet Plus,2,962.12,1924.24
2024-10-27,2024.0,10.0,4.0,Sunday,Store-B,NORTH,ELECTRONICS,Laptop Pro - 15,7,1475.82,10330.74
,,,,,Store C,EAST,ELECTRONICS,Laptop Pro 15,1,180.1,4961.57
2024-09-28,2024.0,9.0,3.0,Saturday,Store-D,NORTH,ACCESSORIES,Laptop Pro 15,4,1060.42,4241.68
2024-08-28,2024.0,8.0,3.0,Wednesday,Store B,WEST,ACCESSORIES,Smartphone X,8,305.06,2440.48
2024-07-21,2024.0,7.0,3.0,Sunday,Store A,SOUTH,ELECTRONICS,Tablet Plus,9,1642.84,14785.56
2024-02-05,2024.0,2.0,1.0,Monday,Store-D,EAST,ELECTRONICS,Tablet Plus,8,1979.73,15837.84
2024-01-06,2024.0,1.0,1.0,Saturday,Store B,WEST,ACCESSORIES,Laptop Pro15,3,709.35,2128.05
2024-07-08,2024.0,7.0,3.0,Monday,Store-D,WEST,ELECTRONICS,Laptop Pro15,2,685.52,1371.04
2024-07-31,2024.0,7.0,3.0,Wednesday,Store-E,NORTH,ELECTRONICS,Laptop Pro 15,10,473.39,2632.98
2024-05-27,2024.0,5.0,2.0,Monday,Store B,WEST,ELECTRONICS,Smartphone X,2,745.79,2717.69
2024-06-04,2024.0,6.0,2.0,Tuesday,Store A,NORTH,ELECTRONICS,Smartfone X,3,247.96,743.88
2024-07-23,2024.0,7.0,3.0,Tuesday,Store B,WEST,ELECTRONICS,Smart Phone X,8,603.34,4826.72
2024-09-12,2024.0,9.0,3.0,Thursday,Store-E,NORTH,ELECTRONICS,Smartphone X,9,1728.04,15552.36
2024-09-06,2024.0,9.0,3.0,Friday,Store-C,NORTH,ACCESSORIES,Smartphone X,7,1461.95,10233.65
2024-11-19,2024.0,11.0,4.0,Tuesday,Store A,NORTH,ELECTRONICS,Smartfone X,10,1533.01,1758.53
2024-09-15,2024.0,9.0,3.0,Sunday,Store E,EAST,ELECTRONICS,Smartfone X,6,1537.92,9227.52
2024-01-30,2024.0,1.0,1.0,Tuesday,Store-B,EAST,ELECTRONICS,Laptop Pro - 15,3,1849.7,5549.1
2024-01-20,2024.0,1.0,1.0,Saturday,Store-E,SOUTH,ACCESSORIES,Tablet Plus,3,556.01,1668.03
2024-04-24,2024.0,4.0,2.0,Wednesday,Store B,WEST,ACCESSORIES,Laptop Pro 15,10,602.69,6026.9
2024-04-13,2024.0,4.0,2.0,Saturday,Store C,NORTH,ELECTRONICS,Laptop Pro15,1,1493.15,2289.64
2024-09-05,2024.0,9.0,3.0,Thursday,Store-A,WEST,ACCESSORIES,Laptop Pro - 15,4,1699.26,761.63
2024-10-06,2024.0,10.0,4.0,Sunday,Store-E,SOUTH,ELECTRONICS,Smartphone X,8,1040.8,8326.4
2024-03-22,2024.0,3.0,1.0,Friday,Store-A,NORTH,ACCESSORIES,Smartfone X,4,1263.51,4899.22
2024-03-05,2024.0,3.0,1.0,Tuesday,Store-B,SOUTH,ACCESSORIES,Smartphone X,1,1727.65,2981.96
2024-06-20,2024.0,6.0,2.0,Thursday,Store-C,WEST,ELECTRONICS,Smart Phone X,5,1516.33,7581.65
2024-03-08,2024.0,3.0,1.0,Friday,Store C,SOUTH,ELECTRONICS,Tablet,10,1114.62,11146.2
2024-02-10,2024.0,2.0,1.0,Saturday,Store E,NORTH,ELECTRONICS,Tablet,3,72.14,216.42
2024-10-31,2024.0,10.0,4.0,Thursday,Store E,NORTH,ACCESSORIES,Ltp Pro 15,1,1774.99,1774.99
2024-02-05,2024.0,2.0,1.0,Monday,Store B,SOUTH,ELECTRONICS,Ltp Pro 15,5,1143.38,5716.9
2024-11-15,2024.0,11.0,4.0,Friday,Store A,SOUTH,ELECTRONICS,Smart Phone X,10,969.89,936.28
