sale_date,store,region,product_name,category,unit_price,quantity,total_sales,notes,last_update,sale_year,sale_month,sale_quarter,weekday
2024-08-16,Store B,NORTH,Smartfone X,ELECTRONICS,1922.9,6,11537.400000000001,urgent,10/27/2024 12:00 AM,2024.0,8.0,3.0,Friday
,Store-A,EAST,Ltp Pro 15,ELECTRONICS,1388.68,9,12498.12,,2024-06-20 00:00,,,,
,Store-B,SOUTH,Laptop Pro - 15,ACCESSORIES,1838.77,4,7355.08,urgent,06/10/2024 12:00 AM,,,,
2024-07-11,Store-E,WEST,Laptop Pro - 15,ELECTRONICS,1972.66,1,1972.66,,06/25/2024 12:00 AM,2024.0,7.0,3.0,Thursday
,Store A,WEST,Laptop Pro 15,ELECTRONICS,1478.07,3,4434.21,,2024-05-16 00:00,,,,
,Store B,EAST,Tablet,ELECTRONICS,639.48,1,639.48,check later,04/03/2024 12:00 AM,,,,
2024-03-18,Store-C,NORTH,Ltp Pro 15,ELECTRONICS,895.88,2,1791.76,,2024-03-23 00:00,2024.0,3.0,1.0,Monday
2024-11-24,Store A,WEST,Smart Phone X,,1464.39,4,5857.56,manual override,2024-01-31 00:00,2024.0,11.0,4.0,Sunday
,Store B,WEST,Ltp Pro 15,ACCESSORIES,1527.88,10,15278.800000000001,,2024-07-22 00:00,,,,
,Store-C,SOUTH,Tablet,ACCESSORIES,850.09,6,5100.54,,2024-08-09 00:00,,,,
,Store E,WEST,Laptop Pro - 15,,484.61,7,3392.27,manual override,07/14/2024 12:00 AM,,,,
,Store E,SOUTH,Tablet Plus,ELECTRONICS,53.86,3,161.57999999999998,,,,,,
,Store-E,EAST,Laptop Pro15,ELECTRONICS,818.88,1,818.88,promo applied,11/28/2024 12:00 AM,,,,
,Store-D,WEST,Laptop Pro 15,ACCESSORIES,1780.69,10,17806.9,,2024-12-06 00:00,,,,
,Store C,,Smart Phone X,ELECTRONICS,1986.57,7,13905.99,,,,,,
,Store-E,SOUTH,Smart Phone X,ACCESSORIES,1203.2,10,12032.0,,2024-01-18 00:00,,,,
,Store E,EAST,Laptop Pro 15,,1670.21,4,6680.84,urgent,2024-12-29 00:00,,,,
,Store-E,SOUTH,Laptop Pro15,ACCESSORIES,1051.42,1,1051.42,manual override,,,,,
2024-06-16,Store-E,NORTH,Smart Phone X,ELECTRONICS,1347.75,4,5391.0,check later,12/18/2024 12:00 AM,2024.0,6.0,2.0,Sunday
2024-11-22,Store A,EAST,Laptop Pro 15,,1626.49,9,14638.41,check later,01/13/2024 12:00 AM,2024.0,11.0,4.0,Friday
,Store D,SOUTH,Smart Phone X,ACCESSORIES,570.56,4,2282.24,,07/22/2024 12:00 AM,,,,
2024-06-25,Store C,WEST,Tablet,ELECTRONICS,1400.8,4,5603.2,,2024-05-18 00:00,2024.0,6.0,2.0,Tuesday
,Store-A,EAST,Laptop Pro 15,ELECTRONICS,1288.45,3,3865.3500000000004,promo applied,2024-05-08 00:00,,,,
,Store-E,,Laptop Pro 15,ELECTRONICS,1709.98,5,8549.9,check later,2024-12-30 00:00,,,,
,Store-E,WEST,Smart Phone X,ELECTRONICS,1525.53,10,15255.3,check later,2024-07-19 00:00,,,,
2024-03-26,Store-C,NORTH,Tablet,ELECTRONICS,1043.77,1,1043.77,,2024-07-29 00:00,2024.0,3.0,1.0,Tuesday
2024-12-23,Store A,NORTH,Smart Phone X,ACCESSORIES,276.27,4,1105.08,,01/31/2024 12:00 AM,2024.0,12.0,4.0,Monday
,Store D,SOUTH,Laptop Pro15,ELECTRONICS,882.04,2,1764.08,manual override,2024-12-07 00:00,,,,
2024-09-22,Store A,SOUTH,Tablet Plus,ELECTRONICS,173.54,4,694.16,check later,03/20/2024 12:00 AM,2024.0,9.0,3.0,Sunday
,Store-C,,Laptop Pro - 15,ACCESSORIES,1011.31,10,10113.099999999999,manual override,2024-09-26 00:00,,,,
,Store-D,NORTH,Tablet Plus,ELECTRONICS,1769.97,5,8849.85,,06/03/2024 12:00 AM,,,,
,Store E,NORTH,Laptop Pro 15,ELECTRONICS,1893.03,6,11358.18,check later,2024-09-14 00:00,,,,
,Store-A,EAST,Laptop Pro - 15,ACCESSORIES,1948.13,1,1948.13,promo applied,2024-06-02 00:00,,,,
,Store C,NORTH,Ltp Pro 15,,1943.9,9,17495.100000000002,urgent,07/02/2024 12:00 AM,,,,
,Store-A,SOUTH,Smart Phone X,ELECTRONICS,1176.71,4,4706.84,promo applied,2024-03-03 00:00,,,,
,Store B,EAST,Smartphone X,,1718.52,9,15466.68,check later,03/21/2024 12:00 AM,,,,
,Store D,SOUTH,Tablet,ACCESSORIES,86,5,430.0,urgent,2024-09-04 00:00,,,,
,Store-E,,Laptop Pro 15,ELECTRONICS,211.16,2,422.32,promo applied,07/11/2024 12:00 AM,,,,
,Store E,,Smart Phone X,ELECTRONICS,1352.18,8,10817.44,check later,2024-11-18 00:00,,,,
2024-08-13,Store C,WEST,Ltp Pro 15,,1309.62,5,6548.099999999999,check later,2024-06-12 00:00,2024.0,8.0,3.0,Tuesday
,Store C,WEST,Tablet Plus,ELECTRONICS,1231.58,1,1231.58,check later,06/21/2024 12:00 AM,,,,
,Store A,EAST,Smartphone X,,921.69,6,5530.14,promo applied,2024-02-17 00:00,,,,
,Store B,WEST,Laptop Pro - 15,ACCESSORIES,1930.22,1,1930.22,,2024-06-14 00:00,,,,
,Store-A,NORTH,Smartfone X,ELECTRONICS,177.38,10,1773.8,urgent,01/29/2024 12:00 AM,,,,
2024-02-11,Store C,EAST,Smart Phone X,ELECTRONICS,1520.26,7,10641.82,promo applied,07/23/2024 12:00 AM,2024.0,2.0,1.0,Sunday
,Store E,NORTH,Smartfone X,ELECTRONICS,156.64,5,783.1999999999999,check later,,,,,
,Store D,NORTH,Smartphone X,ACCESSORIES,1394.2,6,8365.2,manual override,02/09/2024 12:00 AM,,,,
2024-05-07,Store E,SOUTH,Laptop Pro - 15,ACCESSORIES,714.22,9,6427.9800000000005,check later,05/08/2024 12:00 AM,2024.0,5.0,2.0,Tuesday
2024-08-04,Store A,WEST,Smartphone X,ELECTRONICS,340.94,9,3068.46,,2024-06-19 00:00,2024.0,8.0,3.0,Sunday
,Store E,SOUTH,Tablet,ACCESSORIES,783.21,10,7832.1,,2024-05-08 00:00,,,,
,Store C,SOUTH,Tablet Plus,,1544.55,9,13900.949999999999,,2024-03-07 00:00,,,,
2024-02-04,Store-A,WEST,Tablet Plus,ACCESSORIES,698.53,9,6286.7699999999995,manual override,2024-09-16 00:00,2024.0,2.0,1.0,Sunday
2024-01-07,Store-C,,Ltp Pro 15,ACCESSORIES,448.53,1,448.53,manual override,2024-04-10 00:00,2024.0,1.0,1.0,Sunday
2024-11-25,Store C,NORTH,Smartphone X,ACCESSORIES,1444.2,10,14442.0,urgent,09/24/2024 12:00 AM,2024.0,11.0,4.0,Monday
2024-03-31,Store-B,SOUTH,Laptop Pro15,ACCESSORIES,514.26,9,4628.34,promo applied,12/06/2024 12:00 AM,2024.0,3.0,1.0,Sunday
2024-08-09,Store A,EAST,Smart Phone X,,631.85,4,2527.4,,2024-03-28 00:00,2024.0,8.0,3.0,Friday
,Store E,EAST,Tablet,ACCESSORIES,1339.48,8,10715.84,manual override,02/01/2024 12:00 AM,,,,
2024-04-11,Store-C,WEST,Laptop Pro 15,ACCESSORIES,363.78,6,2182.68,check later,2024-11-22 00:00,2024.0,4.0,2.0,Thursday
2024-06-04,Store A,WEST,Tablet,ELECTRONICS,897.33,2,1794.66,manual override,07/06/2024 12:00 AM,2024.0,6.0,2.0,Tuesday
,Store A,WEST,Smartfone X,ACCESSORIES,584.1,4,2336.4,urgent,2024-08-02 00:00,,,,
,Store E,NORTH,Smartphone X,ELECTRONICS,1803.09,6,10818.539999999999,urgent,2024-02-16 00:00,,,,
,Store-E,WEST,Laptop Pro 15,ELECTRONICS,286.33,1,286.33,,,,,,
,Store D,SOUTH,Smartphone X,ACCESSORIES,1202.7,5,6013.5,promo applied,03/27/2024 12:00 AM,,,,
,Store B,SOUTH,Smartphone X,ELECTRONICS,971.91,7,6803.37,,04/01/2024 12:00 AM,,,,
,Store-E,WEST,Tablet,ELECTRONICS,1197.47,9,10777.23,manual override,02/28/2024 12:00 AM,,,,
,Store C,NORTH,Ltp Pro 15,ELECTRONICS,570.42,1,570.42,promo applied,07/23/2024 12:00 AM,,,,
,Store E,,Laptop Pro15,ACCESSORIES,1787.56,2,3575.12,check later,11/17/2024 12:00 AM,,,,
,Store D,EAST,Smart Phone X,ACCESSORIES,506.17,1,506.17,manual override,03/15/2024 12:00 AM,,,,
2024-04-12,Store-B,SOUTH,Tablet Plus,ACCESSORIES,544.9,2,1089.8,urgent,10/17/2024 12:00 AM,2024.0,4.0,2.0,Friday
,Store-B,EAST,Laptop Pro 15,ACCESSORIES,1399.82,9,12598.38,,2024-06-02 00:00,,,,
,Store-C,,Tablet,ELECTRONICS,1273.8,2,2547.6,,,,,,
,Store-A,NORTH,Smartfone X,ELECTRONICS,1935.69,8,15485.52,urgent,2024-12-24 00:00,,,,
,Store C,WEST,Laptop Pro - 15,ELECTRONICS,1150.01,2,2300.02,check later,2024-05-03 00:00,,,,
2024-04-23,Store-C,WEST,Ltp Pro 15,ELECTRONICS,1670.98,6,10025.880000000001,,2024-06-28 00:00,2024.0,4.0,2.0,Tuesday
2024-04-04,Store E,NORTH,Smartfone X,ACCESSORIES,228.74,10,2287.4,,07/18/2024 12:00 AM,2024.0,4.0,2.0,Thursday
2024-11-06,Store B,WEST,Smartfone X,ELECTRONICS,215.35,3,646.05,urgent,2024-09-01 00:00,2024.0,11.0,4.0,Wednesday
,Store D,EAST,Smartphone X,ACCESSORIES,370.52,3,1111.56,manual override,01/17/2024 12:00 AM,,,,
,Store B,NORTH,Laptop Pro 15,ELECTRONICS,457.83,2,915.66,promo applied,05/21/2024 12:00 AM,,,,
2024-04-08,Store A,NORTH,Ltp Pro 15,ACCESSORIES,1583.74,3,4751.22,check later,06/25/2024 12:00 AM,2024.0,4.0,2.0,Monday
2024-11-29,Store C,NORTH,Smartfone X,ACCESSORIES,1066.96,6,6401.76,urgent,12/25/2024 12:00 AM,2024.0,11.0,4.0,Friday
,Store A,SOUTH,Laptop Pro - 15,ACCESSORIES,616.07,9,5544.63,urgent,2024-02-09 00:00,,,,
2024-11-30,Store D,,Smart Phone X,ELECTRONICS,1726.71,3,5180.13,urgent,2024-03-10 00:00,2024.0,11.0,4.0,Saturday
2024-03-08,Store C,SOUTH,Laptop Pro - 15,ELECTRONICS,1533.28,8,12266.24,promo applied,2024-09-19 00:00,2024.0,3.0,1.0,Friday
,Store B,SOUTH,Smartfone X,ELECTRONICS,1290.86,9,11617.74,,10/07/2024 12:00 AM,,,,
2024-01-17,Store C,EAST,Laptop Pro - 15,ACCESSORIES,198.88,6,1193.28,,2024-09-02 00:00,2024.0,1.0,1.0,Wednesday
,Store A,WEST,Tablet,ELECTRONICS,1502.02,3,4506.0599999999995,promo applied,2024-03-03 00:00,,,,
,Store A,EAST,Smartphone X,ELECTRONICS,1596.01,4,6384.04,manual override,,,,,
,Store D,WEST,Laptop Pro - 15,ELECTRONICS,37.87,10,378.7,promo applied,,,,,
2024-05-23,Store-C,SOUTH,Tablet,ELECTRONICS,1236.29,5,6181.45,promo applied,05/21/2024 12:00 AM,2024.0,5.0,2.0,Thursday
,Store-E,NORTH,Laptop Pro 15,,494.89,4,1979.56,check later,,,,,
2024-03-18,Store-C,EAST,Laptop Pro15,ACCESSORIES,103.54,5,517.7,,03/21/2024 12:00 AM,2024.0,3.0,1.0,Monday
,Store-D,,Laptop Pro 15,ELECTRONICS,1595.91,9,14363.19,,2024-12-28 00:00,,,,
,Store E,NORTH,Tablet,ELECTRONICS,1834,9,16506.0,,2024-08-13 00:00,,,,
,Store D,,Laptop Pro15,ACCESSORIES,1272.18,5,6360.900000000001,manual override,2024-10-23 00:00,,,,
,Store-C,WEST,Tablet,ELECTRONICS,64.73,2,129.46,,04/08/2024 12:00 AM,,,,
2024-11-19,Store-C,NORTH,Laptop Pro - 15,ACCESSORIES,1465.02,4,5860.08,promo applied,06/10/2024 12:00 AM,2024.0,11.0,4.0,Tuesday
,Store E,EAST,Smart Phone X,ACCESSORIES,1680.37,3,5041.11,,09/25/2024 12:00 AM,,,,
,Store-E,SOUTH,Ltp Pro 15,ACCESSORIES,797.55,9,7177.95,,2024-05-30 00:00,,,,
2024-07-02,Store-C,NORTH,Laptop Pro 15,ACCESSORIES,808.63,2,1617.26,,2024-10-05 00:00,2024.0,7.0,3.0,Tuesday
,Store D,,Laptop Pro - 15,ELECTRONICS,418.02,2,836.04,promo applied,,,,,
2024-09-30,Store A,,Smartphone X,,175.21,5,876.0500000000001,manual override,2024-07-18 00:00,2024.0,9.0,3.0,Monday
,Store-A,SOUTH,Laptop Pro15,ACCESSORIES,1287.68,7,9013.76,,2024-02-24 00:00,,,,
,Store A,SOUTH,Laptop Pro - 15,ELECTRONICS,1724.86,6,10349.16,promo applied,04/27/2024 12:00 AM,,,,
,Store D,SOUTH,Laptop Pro15,ACCESSORIES,560.12,8,4480.96,,2024-09-28 00:00,,,,
,Store D,NORTH,Smartfone X,,727.93,3,2183.79,,11/12/2024 12:00 AM,,,,
,Store D,SOUTH,Tablet Plus,ACCESSORIES,144.73,5,723.65,,,,,,
,Store D,SOUTH,Laptop Pro 15,,1997.18,7,13980.26,check later,10/24/2024 12:00 AM,,,,
,Store A,SOUTH,Laptop Pro - 15,ACCESSORIES,194.63,6,1167.78,,06/29/2024 12:00 AM,,,,
2024-12-13,Store C,EAST,Smartfone X,ELECTRONICS,1297.35,8,10378.8,,08/05/2024 12:00 AM,2024.0,12.0,4.0,Friday
,Store-A,SOUTH,Laptop Pro15,ELECTRONICS,387.08,2,774.16,,,,,,
2024-11-05,Store-E,SOUTH,Laptop Pro - 15,ACCESSORIES,290.06,8,2320.48,promo applied,2024-12-15 00:00,2024.0,11.0,4.0,Tuesday
,Store-D,WEST,Tablet,ACCESSORIES,192.72,1,192.72,,,,,,
,Store-D,NORTH,Tablet,ACCESSORIES,1998.52,1,1998.52,,02/25/2024 12:00 AM,,,,
,Store D,,Ltp Pro 15,ELECTRONICS,1318.29,2,2636.58,urgent,2024-04-24 00:00,,,,
,Store-E,WEST,Ltp Pro 15,ACCESSORIES,184.69,2,369.38,promo applied,,,,,
,Store A,,Tablet,ACCESSORIES,727.33,10,7273.3,manual override,2024-04-05 00:00,,,,
2024-04-22,Store-C,SOUTH,Smartphone X,ELECTRONICS,1069.07,7,7483.49,manual override,2024-11-01 00:00,2024.0,4.0,2.0,Monday
,Store-A,EAST,Smartfone X,ACCESSORIES,658.76,6,3952.56,manual override,,,,,
,Store A,SOUTH,Smart Phone X,ELECTRONICS,1287.58,7,9013.06,manual override,2024-12-22 00:00,,,,
2024-08-22,Store-C,EAST,Smart Phone X,ELECTRONICS,611.26,9,5501.34,,08/27/2024 12:00 AM,2024.0,8.0,3.0,Thursday
,Store-A,NORTH,Smart Phone X,ACCESSORIES,1466.5,6,8799.0,manual override,2024-05-09 00:00,,,,
,Store-B,NORTH,Smartfone X,ELECTRONICS,1657.97,8,13263.76,promo applied,12/07/2024 12:00 AM,,,,
,Store B,WEST,Smartphone X,ACCESSORIES,199.25,10,1992.5,check later,,,,,
2024-06-26,Store E,SOUTH,Smartphone X,ACCESSORIES,366.75,8,2934.0,,05/06/2024 12:00 AM,2024.0,6.0,2.0,Wednesday
,Store B,NORTH,Tablet Plus,ELECTRONICS,1331.72,5,6658.6,promo applied,2024-10-30 00:00,,,,
,Store-D,,Laptop Pro 15,ACCESSORIES,161.44,9,1452.96,promo applied,2024-05-31 00:00,,,,
,Store-B,,Laptop Pro15,ELECTRONICS,156.75,6,940.5,manual override,04/25/2024 12:00 AM,,,,
,Store-A,EAST,Smartphone X,ACCESSORIES,1030.72,8,8245.76,,01/09/2024 12:00 AM,,,,
,Store E,SOUTH,Smartfone X,,1257.68,3,3773.04,manual override,2024-03-23 00:00,,,,
2024-03-20,Store B,NORTH,Smart Phone X,ACCESSORIES,1779.23,2,3558.46,check later,02/13/2024 12:00 AM,2024.0,3.0,1.0,Wednesday
,Store C,WEST,Tablet Plus,ACCESSORIES,967.14,3,2901.42,promo applied,10/29/2024 12:00 AM,,,,
,Store C,SOUTH,Laptop Pro 15,ACCESSORIES,608.32,7,4258.240000000001,,2024-10-23 00:00,,,,
,Store D,WEST,Tablet,ELECTRONICS,577.28,1,577.28,,07/29/2024 12:00 AM,,,,
,Store C,EAST,Laptop Pro 15,,184.03,4,736.12,,2024-04-21 00:00,,,,
2024-10-05,Store-E,SOUTH,Smart Phone X,ELECTRONICS,985.71,1,985.71,urgent,07/16/2024 12:00 AM,2024.0,10.0,4.0,Saturday
2024-06-17,Store A,,Ltp Pro 15,ACCESSORIES,461.98,4,1847.92,promo applied,2024-09-02 00:00,2024.0,6.0,2.0,Monday
2024-11-04,Store E,NORTH,Laptop Pro 15,ELECTRONICS,1647.45,8,13179.6,,2024-03-19 00:00,2024.0,11.0,4.0,Monday
,Store C,SOUTH,Smartphone X,ELECTRONICS,1428.05,10,14280.5,promo applied,2024-04-08 00:00,,,,
2024-07-13,Store-A,SOUTH,Laptop Pro 15,,144.32,2,288.64,promo applied,2024-06-11 00:00,2024.0,7.0,3.0,Saturday
2024-01-31,Store D,,Tablet,ELECTRONICS,1689.11,1,1689.11,,2024-04-25 00:00,2024.0,1.0,1.0,Wednesday
,Store B,WEST,Tablet Plus,ELECTRONICS,501.78,9,4516.0199999999995,promo applied,2024-03-21 00:00,,,,
2024-10-22,Store-A,SOUTH,Smartfone X,ELECTRONICS,146.25,9,1316.25,check later,2024-11-05 00:00,2024.0,10.0,4.0,Tuesday
,Store D,WEST,Laptop Pro - 15,ELECTRONICS,194.83,7,1363.8100000000002,manual override,2024-02-12 00:00,,,,
,Store C,WEST,Tablet Plus,ACCESSORIES,848.38,8,6787.04,,,,,,
,Store-B,EAST,Tablet Plus,ACCESSORIES,256.43,9,2307.87,promo applied,2024-07-11 00:00,,,,
,Store D,NORTH,Laptop Pro 15,ACCESSORIES,1824.26,2,3648.52,,04/17/2024 12:00 AM,,,,
2024-07-28,Store D,EAST,Smartphone X,ELECTRONICS,1727.15,6,10362.900000000001,promo applied,10/16/2024 12:00 AM,2024.0,7.0,3.0,Sunday
,Store A,EAST,Smartphone X,ACCESSORIES,880.9,10,8809.0,,02/27/2024 12:00 AM,,,,
,Store-E,NORTH,Laptop Pro - 15,ACCESSORIES,547.67,8,4381.36,check later,2024-11-29 00:00,,,,
,Store E,NORTH,Tablet Plus,ELECTRONICS,494.06,1,494.06,check later,2024-01-10 00:00,,,,
,Store B,SOUTH,Laptop Pro 15,ELECTRONICS,1031.53,1,1031.53,promo applied,2024-10-12 00:00,,,,
2024-02-09,Store-E,NORTH,Laptop Pro15,ELECTRONICS,453.59,3,1360.77,,09/12/2024 12:00 AM,2024.0,2.0,1.0,Friday
,Store-E,NORTH,Smartfone X,ACCESSORIES,1790.74,7,12535.18,promo applied,01/14/2024 12:00 AM,,,,
,Store-E,NORTH,Smartphone X,ACCESSORIES,1698.66,8,13589.28,manual override,03/05/2024 12:00 AM,,,,
,Store-B,SOUTH,Smartphone X,ELECTRONICS,469.72,8,3757.76,,03/27/2024 12:00 AM,,,,
,Store A,EAST,Smartfone X,ELECTRONICS,927.42,7,6491.94,promo applied,02/06/2024 12:00 AM,,,,
,Store B,SOUTH,Tablet,ACCESSORIES,496.82,6,2980.92,manual override,2024-06-26 00:00,,,,
,Store A,SOUTH,Laptop Pro15,ELECTRONICS,1190.51,9,10714.59,urgent,2024-07-17 00:00,,,,
,Store-C,,Ltp Pro 15,,58.27,8,466.16,urgent,06/12/2024 12:00 AM,,,,
,Store-A,WEST,Laptop Pro - 15,ACCESSORIES,1752.52,6,10515.119999999999,manual override,2024-12-05 00:00,,,,
2024-05-10,Store D,EAST,Smartphone X,ACCESSORIES,1574.75,9,14172.75,promo applied,2024-01-24 00:00,2024.0,5.0,2.0,Friday
,Store E,SOUTH,Laptop Pro15,ELECTRONICS,677.94,9,6101.460000000001,promo applied,2024-04-04 00:00,,,,
2024-02-16,Store-D,NORTH,Laptop Pro - 15,ACCESSORIES,1926.53,5,9632.65,urgent,2024-12-03 00:00,2024.0,2.0,1.0,Friday
,Store-B,EAST,Laptop Pro 15,ACCESSORIES,363.39,5,1816.9499999999998,,09/25/2024 12:00 AM,,,,
,Store B,WEST,Smart Phone X,ACCESSORIES,759.41,8,6075.28,,06/10/2024 12:00 AM,,,,
,Store A,EAST,Laptop Pro - 15,ELECTRONICS,903.86,6,5423.16,,06/07/2024 12:00 AM,,,,
,Store-E,SOUTH,Laptop Pro15,ACCESSORIES,815.31,8,6522.48,promo applied,11/15/2024 12:00 AM,,,,
,Store-C,,Smart Phone X,,344.64,7,2412.48,promo applied,12/20/2024 12:00 AM,,,,
2024-03-21,Store C,EAST,Tablet,,1881.99,7,13173.93,promo applied,2024-03-15 00:00,2024.0,3.0,1.0,Thursday
,Store B,EAST,Smartfone X,ELECTRONICS,1661.1,10,16611.0,urgent,03/20/2024 12:00 AM,,,,
2024-08-09,Store D,,Tablet Plus,ELECTRONICS,1445.41,7,10117.87,,2024-02-09 00:00,2024.0,8.0,3.0,Friday
,Store A,,Laptop Pro - 15,ELECTRONICS,904.35,10,9043.5,,2024-02-16 00:00,,,,
,Store C,,Laptop Pro15,ELECTRONICS,1435.68,10,14356.800000000001,promo applied,2024-09-20 00:00,,,,
2024-06-30,Store C,EAST,Smartphone X,ELECTRONICS,908.16,9,8173.44,manual override,09/19/2024 12:00 AM,2024.0,6.0,2.0,Sunday
,Store D,SOUTH,Laptop Pro 15,ELECTRONICS,497.83,10,4978.3,check later,05/05/2024 12:00 AM,,,,
,Store B,,Smartfone X,ELECTRONICS,186.77,6,1120.6200000000001,check later,06/23/2024 12:00 AM,,,,
,Store A,,Laptop Pro - 15,,1729.18,5,8645.9,,2024-05-19 00:00,,,,
,Store E,NORTH,Smartphone X,ELECTRONICS,1167.5,10,11675.0,check later,,,,,
,Store-E,WEST,Tablet,ELECTRONICS,1531.2,7,10718.4,manual override,10/25/2024 12:00 AM,,,,
,Store E,SOUTH,Tablet,ACCESSORIES,620.71,5,3103.55,promo applied,11/07/2024 12:00 AM,,,,
,Store-E,NORTH,Smart Phone X,ACCESSORIES,813.26,10,8132.6,,2024-01-31 00:00,,,,
2024-08-26,Store-C,EAST,Smart Phone X,,696.09,2,1392.18,,,2024.0,8.0,3.0,Monday
2024-10-31,Store-D,EAST,Laptop Pro15,,1332.96,4,5331.84,,04/18/2024 12:00 AM,2024.0,10.0,4.0,Thursday
2024-09-23,Store D,,Tablet Plus,ACCESSORIES,1715.99,4,6863.96,manual override,2024-11-26 00:00,2024.0,9.0,3.0,Monday
,Store C,EAST,Smart Phone X,ACCESSORIES,462.84,7,3239.8799999999997,urgent,2024-09-16 00:00,,,,
2024-08-10,Store E,,Smartphone X,ELECTRONICS,81.96,8,655.68,urgent,,2024.0,8.0,3.0,Saturday
,Store-D,SOUTH,Tablet,ELECTRONICS,926.22,6,5557.32,,2024-12-11 00:00,,,,
2024-07-25,Store A,WEST,Smartfone X,ELECTRONICS,142.61,7,998.2700000000001,,2024-03-25 00:00,2024.0,7.0,3.0,Thursday
,Store-C,,Tablet,ELECTRONICS,183.76,7,1286.32,check later,03/30/2024 12:00 AM,,,,
,Store B,NORTH,Smartfone X,ACCESSORIES,196.99,9,1772.91,check later,2024-11-23 00:00,,,,
2024-11-26,Store D,,Ltp Pro 15,,1650.85,6,9905.099999999999,urgent,2024-02-07 00:00,2024.0,11.0,4.0,Tuesday
,Store D,NORTH,Smart Phone X,ACCESSORIES,115.09,5,575.45,promo applied,2024-01-12 00:00,,,,
,Store B,EAST,Tablet Plus,ELECTRONICS,755.05,4,3020.2,,07/21/2024 12:00 AM,,,,
2024-11-19,Store D,EAST,Laptop Pro15,ACCESSORIES,103.08,2,206.16,,2024-02-01 00:00,2024.0,11.0,4.0,Tuesday
,Store-A,EAST,Laptop Pro - 15,ELECTRONICS,13.33,3,39.99,manual override,2024-07-31 00:00,,,,
,Store A,SOUTH,Smartfone X,ELECTRONICS,1003.59,1,1003.59,,,,,,
,Store-E,WEST,Ltp Pro 15,,313.61,6,1881.66,check later,2024-10-21 00:00,,,,
,Store B,WEST,Tablet Plus,,224.38,5,1121.9,,,,,,
,Store E,EAST,Laptop Pro15,,455.69,6,2734.14,manual override,2024-09-26 00:00,,,,
,Store E,NORTH,Smart Phone X,ELECTRONICS,11.84,5,59.2,manual override,02/28/2024 12:00 AM,,,,
,Store D,EAST,Laptop Pro 15,ELECTRONICS,354.01,6,2124.06,promo applied,2024-02-20 00:00,,,,
,Store D,NORTH,Tablet Plus,ACCESSORIES,1361.86,9,12256.74,urgent,04/16/2024 12:00 AM,,,,
,Store D,EAST,Tablet Plus,ACCESSORIES,1666.42,9,14997.78,promo applied,10/10/2024 12:00 AM,,,,
,Store A,WEST,Ltp Pro 15,ACCESSORIES,808.9,3,2426.7,,2024-06-16 00:00,,,,
,Store A,SOUTH,Tablet,ACCESSORIES,516.82,3,1550.46,urgent,07/02/2024 12:00 AM,,,,
,Store C,NORTH,Smartfone X,ELECTRONICS,148.33,10,1483.3000000000002,,2024-02-25 00:00,,,,
,Store E,WEST,Laptop Pro 15,ELECTRONICS,1451.96,3,4355.88,,2024-08-01 00:00,,,,
,Store-C,,Smartfone X,ACCESSORIES,828.82,1,828.82,manual override,12/28/2024 12:00 AM,,,,
,Store B,NORTH,Tablet,ELECTRONICS,576.92,9,5192.28,,06/11/2024 12:00 AM,,,,
2024-11-20,Store-D,WEST,Laptop Pro15,ELECTRONICS,1052.44,7,7367.08,urgent,2024-08-03 00:00,2024.0,11.0,4.0,Wednesday
,Store D,SOUTH,Smart Phone X,ACCESSORIES,372.24,3,1116.72,,2024-12-18 00:00,,,,
,Store-D,,Laptop Pro 15,,557.55,8,4460.4,,2024-01-04 00:00,,,,
,Store E,WEST,Tablet Plus,ACCESSORIES,240.74,1,240.74,urgent,2024-04-09 00:00,,,,
,Store B,,Tablet,ACCESSORIES,871.37,9,7842.33,,05/18/2024 12:00 AM,,,,
,Store A,NORTH,Tablet,,217.18,10,2171.8,manual override,,,,,
,Store C,,Tablet,ACCESSORIES,1474.13,6,8844.78,manual override,2024-09-23 00:00,,,,
2024-02-10,Store B,WEST,Smartphone X,ELECTRONICS,1955.94,5,9779.7,manual override,05/02/2024 12:00 AM,2024.0,2.0,1.0,Saturday
,Store E,SOUTH,Smartfone X,ACCESSORIES,207.97,10,2079.7,,2024-06-18 00:00,,,,
,Store E,WEST,Smartfone X,ACCESSORIES,896,2,1792.0,manual override,11/04/2024 12:00 AM,,,,
,Store-D,,Ltp Pro 15,ELECTRONICS,1006.49,10,10064.9,,2024-03-08 00:00,,,,
,Store A,WEST,Smartphone X,ELECTRONICS,1088.12,7,7616.839999999999,,07/16/2024 12:00 AM,,,,
,Store-A,SOUTH,Laptop Pro 15,ACCESSORIES,450.67,7,3154.69,,2024-04-19 00:00,,,,
2024-08-15,Store E,SOUTH,Laptop Pro 15,ACCESSORIES,630.51,7,4413.57,,2024-03-11 00:00,2024.0,8.0,3.0,Thursday
,Store A,,Laptop Pro 15,,1412.74,4,5650.96,,10/28/2024 12:00 AM,,,,
,Store-C,SOUTH,Ltp Pro 15,ELECTRONICS,272.52,2,545.04,,10/20/2024 12:00 AM,,,,
,Store A,SOUTH,Smart Phone X,ACCESSORIES,585.16,7,4096.12,,,,,,
,Store E,NORTH,Ltp Pro 15,ACCESSORIES,1948.93,3,5846.79,,2024-10-05 00:00,,,,
,Store B,WEST,Tablet,,1371.99,3,4115.97,manual override,05/25/2024 12:00 AM,,,,
